age,job,marital,education,default,balance,housing,loan,y
32,10,3,2,0,-399,1,0,0
50,10,3,2,0,-54,1,1,1
29,8,2,1,0,-102,0,0,0
55,11,2,3,0,4809,1,0,0
73,6,2,1,0,279,0,0,1
52,10,2,2,0,11,1,0,0
49,8,2,2,0,2201,1,0,0
63,6,2,1,0,8044,0,0,0
34,1,2,2,0,2374,1,0,1
32,1,1,2,0,92,1,0,0
49,4,2,3,0,443,0,0,0
40,2,2,1,0,1397,1,0,0
53,3,2,0,0,7,0,0,0
53,10,2,3,0,3177,0,0,0
43,2,2,1,0,232,0,1,0
35,5,1,2,0,81,1,0,0
35,8,1,2,0,414,1,0,0
25,9,1,3,0,1433,1,0,0
31,10,1,0,0,187,0,0,0
48,5,2,3,0,0,0,0,0
40,4,2,2,0,4610,0,0,0
46,2,2,1,0,1429,1,0,0
30,8,1,2,0,334,0,0,0
47,8,2,2,0,2,0,1,0
23,8,1,2,0,500,1,0,0
29,10,2,3,0,43,1,0,0
38,10,2,2,0,4030,1,0,0
56,4,2,1,0,306,0,1,0
52,1,2,2,0,0,0,0,0
55,6,2,2,0,168,0,0,0
43,3,2,3,0,210,0,0,0
34,2,2,2,0,518,1,0,0
43,5,1,3,0,1696,1,0,1
55,8,2,2,0,-31,0,1,0
34,2,2,2,0,856,1,0,0
34,5,1,3,0,318,1,0,0
43,7,2,3,0,64,0,0,0
39,2,2,1,0,800,1,0,0
39,10,1,0,0,75,0,0,0
34,10,1,2,0,347,1,0,0
55,5,2,3,0,2366,1,1,0
67,6,2,3,0,701,0,0,1
34,3,2,3,0,475,1,1,0
47,2,2,2,0,3285,0,0,0
33,2,2,1,0,925,0,0,0
45,3,2,2,0,128,0,1,0
36,2,2,2,0,1587,1,0,0
59,10,3,2,0,879,1,0,0
33,8,2,2,0,478,0,0,1
52,10,3,2,0,280,0,0,0
53,2,2,1,0,1868,0,0,0
41,11,2,1,0,819,0,0,0
45,2,2,2,0,4646,1,0,0
60,7,1,2,0,27,0,0,0
32,2,2,2,0,736,1,0,0
28,5,1,3,0,224,1,0,0
31,10,1,2,0,2544,0,0,1
53,2,2,2,0,427,0,1,0
58,5,2,3,0,2764,0,0,0
38,2,2,2,0,376,1,0,0
46,5,2,3,0,523,1,0,0
53,3,2,3,0,71,0,1,0
56,6,2,2,0,3948,0,0,0
52,8,1,2,0,1810,0,0,0
38,10,2,2,0,994,0,0,0
37,8,2,1,0,52,1,0,0
37,2,2,1,0,11,0,0,0
37,10,2,2,1,0,0,0,0
66,6,2,1,0,747,0,0,0
44,2,2,1,0,2657,1,0,0
61,6,2,2,0,313,0,1,0
34,1,2,2,0,61,0,1,0
33,1,1,2,0,2557,1,0,0
30,8,3,2,0,0,1,0,0
27,8,3,2,0,10,1,0,0
37,8,2,2,0,658,1,0,0
38,2,2,1,0,1679,1,0,0
35,5,1,3,0,0,0,1,0
50,10,2,2,0,841,1,0,0
39,5,2,2,0,0,1,0,0
35,5,2,2,0,1160,1,0,0
36,1,3,2,0,-37,1,0,0
28,8,1,2,0,94,1,0,0
39,7,2,3,0,585,1,0,0
39,7,2,2,0,235,0,0,0
30,2,1,2,0,2145,1,0,1
32,8,2,2,0,1464,1,0,0
28,10,2,2,0,232,1,1,0
47,10,2,1,0,187,1,0,0
53,5,2,3,0,12,0,0,0
57,2,2,1,0,318,1,0,0
47,8,2,2,0,405,0,1,1
56,5,2,3,0,334,1,0,0
38,1,2,1,0,0,1,0,0
52,2,2,1,0,2,0,0,0
46,10,2,2,0,966,1,1,0
57,2,2,1,1,195,0,1,0
42,2,3,0,0,0,0,0,0
57,11,2,2,0,0,0,0,0
51,4,2,2,0,260,0,0,0
53,7,2,3,0,451,1,0,0
37,2,2,1,0,3242,1,0,0
47,7,3,2,0,8515,1,0,0
48,5,2,3,0,1808,1,0,1
39,2,2,1,0,20,1,0,0
42,2,2,2,0,3068,1,1,0
36,5,2,3,0,23,0,0,0
34,10,1,2,0,1076,0,0,0
61,6,2,1,0,1060,1,0,0
32,1,1,2,0,678,1,0,1
35,2,1,1,0,1147,1,1,0
54,2,2,2,0,-630,0,0,0
31,5,2,3,0,459,0,0,0
45,10,3,2,0,976,1,0,0
32,4,2,3,0,357,1,0,0
52,11,2,2,0,-9,0,0,0
36,1,1,2,0,1927,1,0,0
31,8,2,2,0,500,1,0,0
53,10,2,2,0,9146,0,0,0
43,3,2,2,0,59,0,0,0
47,4,2,1,0,0,0,0,0
46,2,2,1,0,328,1,0,0
34,5,3,2,0,291,0,0,0
55,10,1,3,0,-703,1,0,0
23,1,1,2,0,589,1,0,0
75,2,2,2,0,6053,0,0,0
58,1,2,2,0,1142,0,0,0
35,1,2,2,0,725,1,0,0
27,5,2,3,0,802,0,0,1
24,10,2,2,0,556,1,0,1
48,1,2,2,0,191,1,0,0
31,10,1,2,0,373,0,0,0
57,10,2,2,0,6164,0,0,0
53,5,2,3,0,37,0,0,0
42,2,2,1,0,1156,1,0,0
50,3,2,2,0,806,1,1,0
59,1,2,2,0,2381,0,0,0
38,8,2,2,0,-314,1,0,0
39,2,2,2,0,285,1,1,0
28,2,1,1,0,1199,1,0,0
55,5,3,3,0,481,1,0,0
33,10,1,3,0,137,0,0,0
36,2,1,2,0,168,1,0,0
38,1,3,2,0,156,1,0,0
28,1,1,2,0,4745,0,0,1
32,5,1,3,0,11797,1,0,0
35,1,2,2,0,786,0,1,0
58,10,2,1,0,4015,0,0,0
30,8,2,2,0,0,1,0,0
33,2,2,2,0,331,1,0,0
36,2,2,2,0,1554,1,0,0
32,8,2,2,0,132,1,1,0
34,5,1,3,0,5086,0,0,1
42,1,2,2,0,529,1,1,0
41,5,2,3,0,4824,0,1,0
63,6,2,2,0,474,0,0,1
38,1,3,3,0,86,1,0,0
54,2,2,1,0,2281,1,0,0
39,8,2,2,0,186,1,0,0
46,2,2,2,0,137,0,0,0
37,10,2,3,0,6968,0,0,0
76,6,3,1,0,86,0,0,0
28,5,1,0,0,81,0,1,0
33,8,2,1,0,6904,0,0,0
46,7,2,3,0,137,1,1,0
30,9,1,2,0,25,0,0,0
60,5,2,3,0,759,0,0,0
56,4,2,3,0,1922,1,0,0
24,9,1,0,0,3298,1,0,0
58,6,2,2,0,764,0,0,0
79,6,2,1,0,8556,0,0,1
32,2,2,2,0,3514,1,0,0
33,8,2,1,0,0,1,0,0
77,6,2,1,0,680,0,0,0
60,4,2,1,0,0,0,1,0
54,5,2,3,0,2819,0,0,0
30,2,2,1,0,-518,1,1,0
50,8,2,2,0,60,0,1,0
50,5,2,2,0,732,0,0,0
37,10,2,2,0,2707,1,0,0
41,10,2,3,0,177,1,0,0
49,1,2,2,0,13229,0,1,0
41,2,2,1,0,-204,1,1,0
40,10,2,2,0,990,1,0,0
38,2,2,2,0,648,1,0,0
34,10,2,2,0,50,0,0,0
49,3,2,2,0,1916,0,1,0
72,6,2,1,0,763,0,0,1
34,2,2,2,0,470,1,1,0
31,10,2,2,0,0,0,1,0
33,2,1,2,0,5739,1,1,0
31,5,2,3,0,0,0,0,0
55,5,2,3,0,-375,0,0,1
25,11,2,2,0,157,1,0,0
34,5,2,3,0,1518,1,0,0
53,5,2,3,0,1343,0,0,0
39,5,1,3,1,-401,1,0,0
41,5,2,1,0,5310,1,0,1
32,2,1,2,0,2285,1,0,0
29,1,2,2,0,22171,1,0,0
56,5,2,3,0,856,1,1,0
19,9,1,0,0,1169,0,0,0
39,5,1,3,0,3797,0,0,0
32,2,1,2,0,53,1,0,0
43,2,2,1,0,2519,1,0,0
32,3,2,1,0,795,0,0,0
53,1,3,2,0,0,1,1,0
52,2,2,2,0,2087,1,0,1
43,10,1,2,0,34,0,0,0
48,10,2,2,0,5,0,0,0
27,10,1,2,0,15,1,0,0
27,5,1,3,0,390,0,0,0
51,5,2,0,0,712,0,0,0
39,1,1,3,0,2600,1,0,0
33,2,2,2,0,-241,1,1,0
50,2,3,1,0,1545,1,0,0
59,6,3,2,0,1026,0,0,1
58,4,2,1,0,435,1,0,0
54,10,2,3,0,876,0,0,1
60,2,2,2,0,1801,0,0,0
38,5,2,3,0,2278,1,1,0
39,2,2,0,0,157,1,0,0
40,1,2,2,0,1327,1,1,0
55,2,2,1,0,284,0,1,0
36,5,2,3,0,495,0,0,1
31,1,1,2,0,1588,1,0,0
38,8,2,2,0,0,1,0,0
52,5,2,2,0,428,1,0,0
45,1,2,1,0,542,0,0,0
32,2,2,1,0,66,0,0,0
58,2,3,2,0,314,0,0,0
35,5,2,3,0,24,1,0,0
36,5,1,3,0,613,0,0,0
55,6,2,2,0,1467,0,1,0
45,2,2,2,0,192,1,0,0
49,5,2,2,0,321,0,0,0
44,2,2,2,0,788,1,0,0
37,2,3,2,0,48,1,0,0
35,2,2,2,0,262,0,0,0
36,2,2,2,0,4438,1,0,1
44,8,1,2,0,5045,1,0,0
32,2,1,3,0,3014,1,0,0
56,5,2,3,0,21664,0,0,0
32,5,2,3,0,5878,0,0,0
35,3,2,3,0,2723,1,1,0
44,5,2,2,0,576,1,0,0
59,3,2,1,0,0,0,0,0
31,2,1,3,0,2197,1,0,0
60,2,2,0,0,104,1,0,0
33,10,1,2,0,1279,1,0,0
45,1,2,2,0,295,1,0,0
45,2,2,1,0,2128,1,0,0
57,1,2,2,0,367,0,0,0
36,5,2,3,0,1477,0,0,0
30,2,1,1,0,71,1,0,0
30,1,1,2,0,127,1,0,0
59,11,3,2,0,2921,0,0,0
58,5,2,3,0,16264,0,0,0
49,6,2,1,0,1672,0,0,0
48,10,2,3,0,9207,0,0,0
28,10,1,3,0,356,0,0,0
59,5,3,1,0,133,1,0,0
40,5,2,3,0,1217,1,1,0
32,10,3,2,0,202,1,0,0
58,2,2,2,0,590,0,1,0
28,7,1,3,0,442,0,0,1
27,10,1,3,0,808,1,0,0
38,5,1,3,0,427,1,0,0
53,10,2,3,0,431,1,0,0
60,8,2,3,0,4256,1,0,1
33,5,3,3,0,0,1,1,0
52,8,3,2,0,238,1,0,0
64,6,2,3,0,846,0,0,1
40,2,1,2,0,3,0,0,1
52,1,2,2,0,693,0,0,0
28,9,1,2,0,0,1,0,0
49,5,2,2,0,362,1,0,0
28,10,1,2,0,618,1,0,0
29,10,1,3,0,2893,1,0,0
87,6,2,1,0,230,0,0,1
37,5,3,2,0,1287,1,0,0
36,8,2,1,0,179,0,0,0
35,7,2,3,0,980,0,0,0
33,1,2,3,0,79,1,0,1
60,1,2,2,0,3043,0,0,0
25,5,1,3,0,808,0,0,1
69,6,2,2,0,745,0,0,0
41,9,2,2,0,1309,0,0,0
48,5,1,2,0,290,1,0,0
35,2,3,1,0,1792,1,0,1
30,2,1,2,0,178,1,0,0
59,5,2,3,0,0,0,0,0
32,5,1,3,0,537,0,0,0
28,2,1,2,0,416,1,0,0
60,2,2,1,0,1472,0,0,0
36,5,2,1,0,3953,1,0,0
32,5,1,3,0,112,1,0,0
34,5,3,3,0,13204,1,1,0
58,2,2,2,0,0,0,1,0
53,5,2,0,0,2240,1,0,1
31,5,2,3,0,22546,1,0,0
33,1,2,2,0,0,1,0,1
46,11,3,1,0,23,0,0,0
29,2,2,2,0,228,1,0,0
37,7,2,2,0,215,1,0,0
58,2,2,1,0,23,1,0,0
34,5,2,2,0,293,1,0,0
34,2,3,2,0,0,0,1,0
49,3,2,1,0,199,0,0,0
53,1,2,2,0,459,0,0,1
42,11,2,2,0,8131,1,0,0
40,8,2,2,0,-378,1,1,0
30,2,1,1,0,395,0,0,0
31,10,3,2,0,10787,1,0,0
55,1,2,2,0,865,1,0,0
36,5,2,3,0,340,1,0,0
31,2,1,2,0,1882,0,0,0
26,5,2,3,0,265,0,0,0
31,1,2,2,0,389,1,0,0
49,1,2,2,0,0,1,1,0
54,5,2,3,0,384,1,0,0
47,5,3,3,0,94,1,0,0
61,5,2,2,0,1471,0,0,0
49,2,2,1,0,937,1,0,0
51,10,2,2,0,500,1,0,0
53,2,2,1,0,25,1,0,0
35,5,2,3,0,365,0,0,0
25,11,1,2,0,34,0,1,0
79,6,2,1,0,429,0,0,1
53,10,2,1,0,6839,1,0,0
21,9,1,2,0,6,0,0,0
33,2,2,2,0,467,1,0,0
40,7,3,2,0,1876,0,1,0
34,3,2,2,0,1847,1,0,0
52,0,2,1,0,247,0,0,0
27,1,2,2,0,897,0,0,1
57,8,3,2,0,4664,0,0,0
51,7,3,2,0,1291,1,0,0
31,9,1,3,0,64,0,0,0
49,11,2,3,0,-471,1,0,0
32,5,1,3,0,1160,1,1,0
28,1,1,3,0,14,0,0,0
33,2,2,2,0,26,1,0,0
50,2,2,0,0,452,0,0,0
42,2,1,2,0,382,1,0,0
45,1,2,0,0,2033,0,0,0
34,11,2,2,0,0,1,0,0
56,1,3,0,0,789,1,0,0
33,2,1,2,0,142,1,0,0
34,1,2,2,0,645,1,0,0
37,2,2,0,0,897,1,0,0
37,2,2,2,0,103,1,0,0
35,1,1,2,0,847,1,0,0
38,0,1,3,0,0,0,0,1
32,2,2,2,0,517,1,0,0
52,10,1,3,0,1308,1,0,0
49,8,2,2,0,66,1,1,0
46,5,3,2,0,361,1,0,0
42,3,2,1,1,66,1,1,0
36,2,2,0,0,70,1,0,0
32,8,2,2,0,180,1,0,0
49,10,2,3,0,279,1,0,0
46,8,2,2,0,4,0,0,1
40,3,2,2,0,1416,1,0,0
36,1,2,2,0,465,1,0,0
36,1,2,2,0,998,1,0,0
34,10,2,2,0,550,0,1,0
46,5,2,3,0,1285,1,0,0
32,8,2,3,0,4908,0,1,0
32,11,1,3,0,336,1,0,0
32,5,1,3,0,131,0,0,0
43,5,2,3,0,348,0,1,0
25,7,1,3,0,453,1,0,0
55,1,2,2,0,1102,1,0,0
24,1,1,2,0,926,1,1,0
40,5,3,3,0,502,1,0,0
38,5,1,3,0,8669,1,0,0
48,2,1,1,0,316,0,0,0
36,5,2,3,0,9324,1,0,0
57,5,2,3,0,0,0,0,0
45,1,2,2,0,72,1,1,0
33,7,1,3,0,61,0,0,1
38,10,1,2,0,173,0,0,0
26,8,1,2,1,-162,1,0,0
30,5,1,3,0,47,0,1,0
55,8,3,3,0,1983,1,0,0
34,2,2,2,0,326,1,1,0
60,1,2,2,0,2552,0,1,0
36,5,1,3,0,1283,0,0,0
65,4,2,1,0,2179,1,0,0
39,7,2,3,0,1047,0,0,1
52,2,2,1,0,36,0,0,0
55,10,2,2,1,-308,0,0,1
26,5,1,3,0,1177,0,0,0
40,7,2,1,0,2077,1,0,0
52,3,2,2,0,0,0,0,0
29,7,2,3,0,1,0,0,0
41,2,2,1,0,7735,1,0,0
30,10,1,3,0,1922,1,0,0
28,9,1,2,0,153,0,0,1
26,2,2,2,0,2770,1,0,0
58,5,2,2,0,139,0,0,0
29,5,1,3,0,21,1,0,0
48,10,2,2,0,178,1,0,0
35,2,2,2,0,444,1,0,0
26,8,1,2,0,209,1,0,0
49,2,2,0,0,3096,0,0,0
34,1,2,2,0,5320,0,0,0
32,8,2,2,0,4885,1,1,0
31,1,2,2,0,0,1,1,0
48,11,2,1,0,5462,0,0,0
40,2,2,2,0,6767,1,0,0
42,10,3,2,0,2974,1,0,0
48,10,2,2,0,427,0,0,0
38,8,2,2,0,8876,0,0,0
53,5,2,3,0,146,0,0,0
59,6,3,2,0,319,0,0,0
28,11,1,2,0,304,0,0,0
41,2,2,1,0,389,1,0,0
50,5,1,1,0,766,0,0,0
31,1,2,2,0,0,1,0,0
30,10,1,2,0,3107,1,0,0
59,1,3,2,0,174,1,0,0
33,10,3,2,1,-305,0,1,0
35,7,2,2,0,670,0,0,0
30,5,1,3,0,6164,1,0,0
71,6,2,2,0,2850,0,0,1
30,8,1,1,0,79,1,0,0
24,8,2,2,1,110,1,0,0
34,10,1,2,0,5039,0,0,0
34,2,2,2,0,360,1,0,0
52,1,2,2,0,199,0,0,0
33,7,1,2,0,238,1,1,0
38,2,2,2,0,5092,1,0,0
41,1,3,2,0,1088,1,0,0
42,5,3,3,0,221,1,0,0
38,2,3,2,0,889,0,1,0
48,2,2,1,0,750,1,0,0
34,10,1,2,0,0,1,1,0
46,2,2,1,0,1291,1,0,0
33,10,2,2,0,1844,1,0,0
40,5,2,3,0,89,1,1,0
36,1,2,2,0,4280,0,0,0
32,10,1,2,0,0,0,0,0
33,2,2,2,0,625,1,0,0
55,10,2,0,0,574,1,0,0
58,5,2,1,0,320,1,0,0
25,10,1,3,0,468,1,0,0
47,8,2,2,0,440,1,0,0
40,11,2,2,0,0,1,0,0
59,6,2,2,0,5706,1,0,0
40,5,2,3,0,7780,0,0,0
30,5,2,2,0,-559,1,1,0
25,3,1,3,0,16874,1,1,0
58,6,2,1,0,1987,0,0,0
39,3,2,0,0,98,1,0,0
40,7,2,3,0,642,0,0,0
38,2,2,2,0,526,1,1,0
66,5,1,3,0,6483,0,0,0
47,5,2,3,0,2306,0,0,1
37,2,2,2,0,954,1,0,0
36,5,1,3,0,-679,1,1,0
50,2,2,1,0,-1,0,0,0
76,6,2,1,0,2590,0,0,0
58,5,1,3,0,331,0,1,0
42,1,2,2,0,4209,1,0,0
58,8,3,2,0,462,0,0,1
28,7,1,3,0,0,1,0,0
41,10,2,2,0,0,0,0,0
30,5,2,3,0,151,0,0,0
32,5,3,3,0,883,1,0,1
27,8,1,2,0,266,0,1,0
48,5,2,3,0,0,0,0,0
36,10,2,3,0,491,1,0,0
54,5,2,3,0,3,0,1,0
36,2,2,2,0,198,1,0,0
52,4,2,2,0,14363,0,0,0
34,10,3,2,0,0,1,1,0
43,10,2,2,0,136,0,0,1
32,5,1,3,0,28,0,0,0
33,5,1,3,0,335,0,0,0
51,4,2,0,0,174,0,0,0
39,11,2,2,0,270,1,0,0
44,5,1,3,0,1206,0,0,0
49,4,3,1,0,198,1,0,0
25,10,2,3,0,914,1,0,0
39,7,2,2,0,31,1,0,0
54,10,2,2,0,0,0,0,0
32,5,1,3,0,347,1,0,0
36,5,2,3,0,860,1,0,0
54,10,2,2,0,89,1,0,0
31,10,2,2,0,0,1,1,0
45,8,2,2,0,0,0,1,0
31,1,1,2,0,68,1,0,0
45,10,2,2,0,-149,1,0,0
33,8,3,2,0,2411,1,0,1
46,5,3,3,0,225,1,0,0
43,0,1,3,0,2731,0,0,0
50,5,2,3,0,112,1,0,0
44,5,3,3,0,0,0,0,0
42,8,2,2,0,3620,1,0,0
26,2,1,2,0,179,0,0,0
47,1,1,2,0,1544,1,0,0
48,2,2,1,0,199,0,0,0
60,2,2,0,0,231,1,0,0
27,1,3,2,0,76,1,0,0
30,11,1,3,0,302,0,0,1
28,1,1,2,0,189,1,0,0
58,6,2,1,0,565,0,0,1
37,3,2,3,0,310,0,0,0
36,8,2,2,0,1746,1,0,0
39,10,2,2,0,6,1,0,0
52,11,2,1,0,-110,0,1,0
55,6,2,2,0,2749,1,1,0
30,5,1,3,0,6495,0,0,0
36,2,1,2,0,35,1,0,0
39,1,2,2,0,-650,0,0,0
47,2,2,1,0,292,0,1,0
42,4,1,1,0,5774,1,0,0
42,5,2,2,0,2416,1,0,0
58,6,2,2,0,35,0,0,0
68,6,2,2,0,19317,1,0,1
43,10,2,2,0,50,0,0,0
44,2,2,2,0,-674,1,0,0
49,10,2,3,0,3726,0,0,1
57,6,2,3,0,1180,1,1,0
61,7,3,3,0,6610,0,0,1
36,1,1,2,0,319,1,0,0
31,2,2,2,0,1545,1,1,0
51,10,2,3,0,1315,0,0,0
31,10,1,3,0,424,0,0,0
56,2,2,1,0,151,0,0,0
30,10,1,3,0,-970,0,1,0
38,8,2,2,0,-762,1,1,0
35,8,2,2,0,181,1,0,0
31,2,2,0,0,-120,1,0,0
39,1,3,2,0,1022,1,0,0
50,5,2,3,0,78,1,0,0
39,10,2,3,0,209,0,0,0
26,1,2,2,0,2469,0,0,0
55,10,2,2,0,0,0,0,0
43,2,3,1,0,328,0,1,0
34,4,2,3,0,0,0,0,0
51,7,2,1,0,307,1,1,0
31,5,2,3,0,1384,1,0,0
32,5,2,3,0,0,0,0,0
53,10,2,2,0,719,1,0,0
44,5,3,3,0,0,0,0,0
38,3,2,3,0,6704,1,0,0
47,7,2,3,0,4543,1,0,0
36,5,2,3,0,0,1,0,0
30,5,1,3,0,149,1,0,0
46,2,2,2,0,-1400,1,0,0
33,3,2,2,0,-118,1,1,0
43,2,2,2,0,2160,0,0,1
38,5,2,3,0,3452,0,0,0
27,10,1,2,0,842,0,0,0
38,5,2,0,0,3576,0,0,1
41,11,2,3,0,1666,0,0,0
29,10,2,2,0,0,1,0,0
39,8,2,2,0,0,1,0,0
42,2,1,1,0,1628,1,0,0
47,8,2,2,0,51,1,1,0
30,2,1,2,1,447,0,0,0
34,1,2,2,0,396,1,0,0
45,4,2,1,0,4994,0,0,0
43,1,2,2,0,3215,1,0,0
59,2,2,1,0,2814,0,0,0
50,10,2,2,0,0,0,0,0
39,2,2,2,0,293,1,0,0
36,10,2,2,0,474,1,0,0
44,2,2,2,0,16178,1,0,0
36,10,2,3,0,0,0,0,0
27,5,1,3,0,88,0,0,0
29,8,2,2,0,308,1,0,0
70,6,2,2,0,1164,0,0,0
44,5,2,3,0,13893,0,0,0
55,5,2,3,0,0,1,0,0
36,10,3,2,0,-435,1,0,0
28,10,1,2,0,389,1,0,0
50,5,3,3,0,356,0,0,0
49,10,2,2,0,2718,0,0,0
71,6,3,3,0,261,0,0,0
31,1,1,2,0,757,0,0,0
45,5,1,3,0,16,0,0,0
42,2,2,2,0,-422,0,0,0
45,1,2,2,0,248,0,0,0
47,10,2,1,0,145,1,0,0
60,6,3,2,0,598,0,1,0
35,5,2,3,0,949,1,0,0
31,10,1,3,0,614,0,0,0
33,2,2,1,0,1209,1,0,0
50,7,2,3,0,202,1,0,0
51,2,2,2,0,1840,1,0,0
34,10,2,2,0,114,1,1,0
56,8,2,2,0,-229,0,1,0
29,8,2,2,0,182,1,0,0
31,2,2,2,0,401,0,0,0
44,10,3,0,0,759,1,0,0
55,6,2,2,0,4194,0,1,0
35,9,1,0,0,0,0,0,0
36,10,2,3,0,629,1,1,0
54,6,2,2,0,153,1,1,0
32,5,2,3,0,553,1,0,0
36,5,3,3,0,1057,0,0,0
60,6,2,2,0,78,1,0,0
32,10,1,2,0,-28,0,1,0
57,5,2,3,0,929,0,0,0
34,2,2,1,0,428,1,0,0
27,9,1,2,0,268,1,0,0
52,5,1,3,0,83,0,0,1
45,1,3,0,0,998,1,0,0
58,1,1,2,0,2223,0,0,0
39,2,1,1,0,6,1,0,0
48,2,1,2,0,312,1,1,0
36,5,1,2,0,0,0,0,0
31,10,1,2,0,691,1,0,0
41,5,2,3,0,771,1,0,0
30,7,1,2,0,192,0,0,0
57,6,2,3,0,0,0,0,0
29,1,1,2,0,1070,1,0,1
29,8,3,2,0,84,1,0,1
30,5,1,3,0,2,0,0,0
44,5,2,3,0,1242,1,0,0
33,9,1,0,0,5969,0,0,0
56,1,3,2,0,3337,1,0,0
26,8,1,2,0,1347,0,0,1
52,10,2,2,0,64,0,0,0
32,5,1,2,0,249,1,0,0
36,10,1,2,0,0,0,0,0
26,2,2,2,0,128,0,0,0
37,2,2,2,0,196,1,0,0
34,10,2,2,0,351,1,0,0
26,8,1,2,0,5533,1,0,0
32,8,2,2,0,38,1,0,1
30,5,1,3,1,35,0,0,0
27,10,1,2,0,235,1,0,0
42,1,1,2,0,30,1,0,0
33,2,1,1,0,92,1,0,0
37,2,2,2,0,67,0,0,0
45,2,2,2,0,4022,1,0,0
36,3,2,3,0,3057,0,0,1
39,5,1,3,0,0,1,0,0
33,5,1,3,0,349,0,0,0
47,8,2,2,0,2322,0,0,0
49,3,2,2,0,167,1,1,0
46,5,3,2,0,558,0,0,0
31,8,2,2,0,-230,1,1,0
43,11,3,2,0,4094,1,0,0
30,2,1,2,1,239,1,0,1
43,5,3,3,0,497,0,0,0
42,2,2,2,0,179,1,0,0
30,1,1,3,0,305,0,0,1
33,5,1,3,0,-67,1,0,0
41,1,2,2,0,4539,0,0,0
29,2,1,2,0,770,1,0,0
38,11,2,2,0,-673,1,0,0
29,10,2,3,0,858,1,0,0
80,4,2,1,0,0,0,0,1
38,5,1,3,0,5244,0,0,0
36,2,3,1,0,117,1,0,0
38,7,2,3,0,846,0,0,0
44,5,2,2,1,0,1,0,0
31,5,2,3,0,1331,0,0,1
31,8,1,2,0,31,1,1,0
57,1,3,1,0,179,1,0,0
37,2,2,1,0,543,1,0,0
50,2,2,2,0,253,1,1,0
60,6,2,1,0,71188,0,0,0
51,5,2,3,0,5108,1,0,0
48,2,2,2,0,1738,1,0,0
42,2,2,1,0,-97,1,0,0
36,2,2,2,0,199,1,0,0
43,5,2,3,0,489,1,0,0
31,1,2,1,0,355,1,1,0
49,10,1,2,0,-97,1,0,0
35,5,3,3,0,473,0,1,0
44,3,2,2,0,6649,1,0,0
34,7,2,3,0,263,0,0,0
46,2,2,2,0,781,0,0,0
49,2,2,1,0,1032,1,0,0
32,2,2,2,0,119,0,0,0
35,5,3,3,0,434,1,0,0
51,1,2,2,0,2967,0,0,0
57,6,3,2,0,-331,1,0,0
59,5,2,3,0,1585,0,0,0
40,8,3,0,0,4384,1,0,0
49,5,1,3,0,588,0,0,0
51,5,2,2,0,3180,1,0,0
35,1,2,2,1,0,0,1,0
29,7,2,2,0,-76,1,0,0
32,8,1,2,0,152,1,0,1
37,4,3,2,0,1040,1,0,0
49,11,2,1,0,-384,1,0,0
45,10,2,0,0,473,1,0,0
34,10,1,2,0,475,1,0,0
53,10,2,2,0,0,0,0,0
42,3,2,1,0,149,0,0,0
43,10,2,2,0,3285,1,0,1
52,6,2,2,0,424,0,0,0
34,2,1,2,0,79,0,1,0
34,10,3,3,0,674,1,0,1
27,8,2,2,0,0,1,0,1
43,11,2,3,0,58,1,0,0
41,10,2,3,0,532,1,0,0
72,6,2,2,0,4130,0,0,0
35,2,2,1,0,422,1,0,0
41,5,2,3,0,437,1,0,0
36,2,3,1,0,-308,1,0,1
51,4,2,1,0,30,1,0,0
37,7,2,3,0,137,0,0,0
42,1,1,2,0,-247,1,1,1
26,1,1,2,0,321,1,0,0
23,8,1,2,0,250,1,0,0
50,5,2,3,0,-470,1,0,0
37,2,2,2,0,140,1,1,0
35,5,2,3,0,2793,0,0,0
37,5,2,3,0,410,0,0,0
79,6,3,0,0,2628,0,0,0
39,10,2,2,0,116,0,0,0
47,8,2,2,0,0,1,0,0
44,2,2,2,0,878,1,0,0
36,5,1,3,0,2944,0,0,1
33,2,1,2,0,3975,1,1,0
42,8,2,2,0,96,1,0,0
35,10,1,3,0,2288,0,0,0
31,2,2,2,0,472,1,0,0
58,8,2,1,0,65,0,0,0
46,5,2,3,0,0,0,0,0
41,1,1,2,0,400,1,0,0
58,10,2,2,0,7495,1,0,0
33,2,2,2,0,137,0,1,0
31,11,2,2,0,24,1,0,0
55,10,3,2,0,3450,0,0,1
38,10,1,2,0,311,1,0,0
55,4,2,2,0,139,0,0,0
47,5,1,3,0,0,0,0,0
51,4,2,1,0,492,1,0,0
46,5,1,3,0,334,1,0,0
61,5,2,3,0,997,0,0,1
47,5,1,3,0,440,0,0,0
34,10,2,2,0,47,0,0,0
34,2,2,2,0,1298,1,0,0
41,5,3,3,0,3355,0,0,0
36,2,3,2,0,-11,0,0,0
26,2,1,2,0,396,1,0,0
35,5,2,3,0,8,0,0,1
36,2,2,2,0,1409,0,0,0
26,5,1,3,0,170,0,0,1
58,5,2,1,0,2769,1,0,0
50,2,2,2,0,2320,1,0,0
61,6,2,2,0,76,1,0,0
28,10,1,2,0,2034,1,0,0
49,2,1,1,0,3018,1,0,0
74,6,2,2,0,921,0,0,1
53,2,2,2,0,483,1,0,0
46,7,2,2,0,390,1,0,0
47,5,2,3,0,0,0,0,1
42,2,1,1,0,92,0,0,0
56,8,2,2,0,22196,1,0,0
